person_id,display_last_comma_first,display_first_last,rosterstatus,from_year,to_year,playercode,games_played_flag,position,draft_year,draft_round,draft_num,birth_date,height_feet,height_inches,height,weight,season_exp,jersey,school,country,last_affiliation
76346,"Carpenter, Bob",Bob Carpenter,f,1949,1950,HISTADD_bob_carpenter,Y,Forward,,,,,6,5,6.41666666666667,200,1,10-15,Texas A&M-Commerce,USA,Texas A&M-Commerce/USA
156,"Carr, Antoine",Antoine Carr,f,1984,1999,antoine_carr,Y,,1983,1,,,,,,,15,,Wichita State,USA,Wichita State/USA
76348,"Carr, Austin",Austin Carr,f,1971,1980,HISTADD_austin_carr,Y,Guard,1971,1,,,6,4,6.33333333333333,200,9,34,Notre Dame,USA,Notre Dame/USA
713,"Carr, Chris",Chris Carr,f,1995,2000,chris_carr,Y,,1995,2,,,,,,,6,,Southern Illinois,USA,Southern Illinois/USA
1757,"Carr, Cory",Cory Carr,f,1998,1998,cory_carr,Y,Guard,1998,2,,,6,4,6.33333333333333,210,0,21,Texas Tech,USA,Texas Tech/USA
76350,"Carr, Kenny",Kenny Carr,f,1977,1986,HISTADD_kenny_carr,Y,Forward,1977,1,,,6,7,6.58333333333333,220,9,34,North Carolina State,USA,North Carolina State/USA
76351,"Carr, M.L.",M.L. Carr,f,1976,1984,HISTADD_ml_carr,Y,Forward,1973,5,,,6,6,6.5,205,8,30,Guilford,USA,Guilford/USA
76352,"Carrington, Bob",Bob Carrington,f,1977,1979,HISTADD_bob_carrington,Y,Guard,1976,2,,,6,6,6.5,195,1,30,Boston College,USA,Boston College/USA
201960,"Carroll, DeMarre",DeMarre Carroll,t,2009,2018,demarre_carroll,Y,Forward,2009,1,,,6,8,6.66666666666667,215,9,9,Missouri,USA,Missouri/USA
76368,"Cattage, Bobby",Bobby Cattage,f,1981,1985,HISTADD_bobby_cattage,Y,Forward,1981,8,,,6,9,6.75,250,1,45,Auburn,USA,Auburn/USA
1626161,"Cauley-Stein, Willie",Willie Cauley-Stein,t,2015,2018,willie_cauley-stein,Y,Center,2015,1,,,7,0,7,240,3,00,Kentucky,USA,Kentucky/USA
1628505,"Caupain, Troy",Troy Caupain,t,2018,2018,troy_caupain,N,Guard,,,,,6,4,6.33333333333333,210,0,3,Cincinnati,USA,Cincinnati/USA
190,"Causwell, Duane",Duane Causwell,f,1990,2002,duane_causwell,Y,Center,1990,1,,,7,0,7,255,11,,Temple,USA,Temple ''90/USA
1628463,"Cavanaugh, Tyler",Tyler Cavanaugh,f,2017,2017,tyler_cavanaugh,Y,Forward,,,,,6,9,6.75,238,1,34,George Washington,USA,George Washington/USA
2682,"Garcia, Alex",Alex Garcia,f,2003,2004,alex_garcia,Y,,,,,,,,,,1,,Brazil,USA,Brazil/USA
76370,"Cavenall, Ron",Ron Cavenall,f,1984,1988,HISTADD_ron_cavenall,Y,Center,,,,,7,1,7.08333333333333,230,1,40,Texas Southern,USA,Texas Southern/USA
76,"Ceballos, Cedric",Cedric Ceballos,f,1990,2000,cedric_ceballos,Y,Forward,1990,2,,,6,7,6.58333333333333,220,10,23,Cal State-Fullerton,USA,Ventura Coll. CA (J.C.); Cal State-Fullerton/USA
1911,"Celestand, John",John Celestand,f,1999,2002,john_celestand,Y,Guard,1999,2,,,6,3,6.25,190,1,20,Villanova,USA,Villanova ''99/USA
2763,"Chalmers, Lionel",Lionel Chalmers,f,2004,2004,lionel_chalmers,Y,Guard,2004,2,,,6,0,6,180,1,0,Xavier,USA,Xavier (Ohio)/USA
201596,"Chalmers, Mario",Mario Chalmers,t,2008,2018,mario_chalmers,Y,Guard,2008,2,,,6,2,6.16666666666667,190,9,6,Kansas,USA,Kansas/USA
76374,"Chamberlain, Bill",Bill Chamberlain,f,1973,1973,HISTADD_bill_chamberlain,Y,Forward,1972,3,,,6,6,6.5,188,0,24,North Carolina,USA,North Carolina/USA
76375,"Chamberlain, Wilt",Wilt Chamberlain,f,1959,1972,HISTADD_wilt_chamberlain,Y,Center,1959,,,,7,1,7.08333333333333,250,13,13,Kansas,USA,Kansas/USA
76376,"Chambers, Jerry",Jerry Chambers,f,1966,1971,HISTADD_jerry_chambers,Y,Forward,1966,1,,,6,5,6.41666666666667,185,3,40,Utah,USA,Trinidad State JC CO; Utah/USA
1472,"Chambers, Tom",Tom Chambers,f,1981,1997,tom_chambers,Y,,1981,1,,,,,,,15,24,Utah,USA,Utah/USA
76378,"Champion, Mike",Mike Champion,f,1988,1988,HISTADD_mike_champion,Y,Forward,,,,,6,10,6.83333333333333,230,0,41,Gonzaga,USA,Gonzaga/USA
2199,"Chandler, Tyson",Tyson Chandler,t,2001,2018,tyson_chandler,Y,Center,2001,1,,,7,1,7.08333333333333,240,17,4,Dominquez H.S,USA,Dominguez HS (CA)/USA
201163,"Chandler, Wilson",Wilson Chandler,t,2007,2018,wilson_chandler,Y,Forward,2007,1,,,6,9,6.75,225,10,,DePaul,USA,DePaul/USA
76379,"Chaney, Don",Don Chaney,f,1968,1979,HISTADD_don_chaney,Y,Guard,1968,1,,,6,5,6.41666666666667,210,10,12,Houston,USA,Houston/USA
76380,"Chaney, John",John Chaney,f,1949,1949,HISTADD_john_chaney,Y,Forward,,,,,6,3,6.25,185,0,,Louisiana State,USA,Louisiana State/USA
364,"Chapman, Rex",Rex Chapman,f,1988,1999,rex_chapman,Y,,1988,1,,,,,,,11,,Kentucky,USA,Kentucky/USA
76382,"Chappell, Len",Len Chappell,f,1962,1970,HISTADD_len_chappell,Y,Forward,1962,1,,,6,8,6.66666666666667,240,8,25,Wake Forest,USA,Wake Forest/USA
76383,"Charles, Ken",Ken Charles,f,1973,1977,HISTADD_ken_charles,Y,Guard,1973,3,,,6,3,6.25,180,4,44,Fordham,USA,Fordham/USA
76384,"Charles, Lorenzo",Lorenzo Charles,f,1985,1985,HISTADD_lorenzo_charles,Y,Forward,1985,2,,,6,7,6.58333333333333,225,0,43,North Carolina State,USA,North Carolina State/USA
1629147,"Chealey, Joe",Joe Chealey,t,2018,2018,joe_chealey,N,Guard,,,,,6,3,6.25,190,0,,Charleston (SC),USA,Charleston (SC)/USA
384,"Cheaney, Calbert",Calbert Cheaney,f,1993,2005,calbert_cheaney,Y,Guard-Forward,1993,1,,,6,7,6.58333333333333,210,12,40,Indiana,USA,Indiana/USA
76385,"Cheeks, Maurice",Maurice Cheeks,f,1978,1992,HISTADD_maurice_cheeks,Y,Guard,1978,2,,,6,1,6.08333333333333,180,14,10,West Texas A&M,USA,West Texas A&M/USA
76386,"Chenier, Phil",Phil Chenier,f,1971,1980,HISTADD_phil_chenier,Y,Guard,,,,,6,3,6.25,180,9,15,California,USA,California/USA
203805,"Cherry, Will",Will Cherry,f,2014,2014,will_cherry,Y,,,,,,,,,,0,,Montana,USA,Montana
76387,"Chievous, Derrick",Derrick Chievous,f,1988,1990,HISTADD_derrick_chievous,Y,Forward,1988,1,,,6,7,6.58333333333333,195,2,33,Missouri,USA,Missouri/USA
432,"Chilcutt, Pete",Pete Chilcutt,f,1991,1999,pete_chilcutt,Y,Forward,1991,1,,,6,10,6.83333333333333,245,8,24,North Carolina,USA,North Carolina/USA
2735,"Childress, Josh",Josh Childress,f,2004,2013,josh_childress,Y,,2004,1,,,,,,,8,,Stanford,USA,Stanford/USA
719,"Childress, Randolph",Randolph Childress,f,1995,1996,randolph_childress,Y,,1995,1,,,,,,,1,,Wake Forest,USA,Wake Forest/USA
164,"Childs, Chris",Chris Childs,f,1994,2002,chris_childs,Y,Guard,,,,,6,3,6.25,195,8,,Boise State,USA,Boise State ''89/USA
76391,"Chollet, Leroy",Leroy Chollet,f,1949,1950,HISTADD_leroy_chollet,Y,Forward,,,,,6,2,6.16666666666667,190,1,11,Canisius,USA,Loyola (N.O.); Canisius/USA
76392,"Chones, Jim",Jim Chones,f,1974,1981,HISTADD_jim_chones,Y,Center,1973,2,,,6,11,6.91666666666667,220,7,9,Marquette,USA,Marquette/USA
1627737,"Chriss, Marquese",Marquese Chriss,t,2016,2018,marquese_chriss,Y,Forward,2016,1,,,6,10,6.83333333333333,240,2,0,Washington,USA,Washington/USA
76393,"Christ, Fred",Fred Christ,f,1954,1954,HISTADD_fred_christ,Y,Guard,,,,,6,4,6.33333333333333,210,0,9,Fordham,USA,Fordham/USA
76394,"Christensen, Cal",Cal Christensen,f,1950,1954,HISTADD_cal_christensen,Y,Forward,1950,5,,,6,5,6.41666666666667,210,4,18,Toledo,USA,Toledo/USA
76395,"Christian, Bob",Bob Christian,f,1970,1973,HISTADD_bob_christian,Y,Center,1969,8,,,6,10,6.83333333333333,255,3,31,Grambling,USA,Grambling State/USA
202091,"Christmas, Dionte",Dionte Christmas,f,2013,2013,dionte_christmas,Y,,,,,,,,,,1,,Temple,USA,Temple/USA
1626176,"Christmas, Rakeem",Rakeem Christmas,f,2015,2016,rakeem_christmas,Y,Forward,2015,2,,,6,9,6.75,250,2,25,Syracuse,USA,Syracuse/USA
203902,"Christon, Semaj",Semaj Christon,f,2016,2016,semaj_christon,Y,Guard,2014,2,,,6,3,6.25,190,1,6,Xavier,USA,Xavier/USA
203565,"Christopher, Patrick",Patrick Christopher,f,2014,2014,patrick_christopher,Y,,,,,,,,,,0,,California,USA,California/USA
928,"Churchwell, Robert",Robert Churchwell,f,1995,1995,robert_churchwell,Y,Forward,,,,,6,6,6.5,195,0,21,Georgetown,USA,Georgetown/USA
76397,"Clark, Archie",Archie Clark,f,1966,1975,HISTADD_archie_clark,Y,Guard,1966,4,,,6,2,6.16666666666667,175,9,11,Minnesota,USA,Minnesota/USA
76398,"Clark, Carlos",Carlos Clark,f,1983,1984,HISTADD_carlos_clark,Y,Guard,1983,4,,,6,4,6.33333333333333,210,1,40,Mississippi,USA,Mississippi/USA
201947,"Clark, Earl",Earl Clark,f,2009,2014,earl_clark,Y,Forward,2009,1,,,6,10,6.83333333333333,234,5,55,Louisville,USA,Louisville/USA
203546,"Clark, Ian",Ian Clark,t,2013,2018,ian_clark,Y,Guard,,,,,6,3,6.25,175,5,2,Belmont,USA,Belmont University/USA
1721,"Clark, Keon",Keon Clark,f,1998,2003,keon_clark,Y,Center-Forward,1998,1,,,6,11,6.91666666666667,221,6,13,Nevada-Las Vegas,USA,Nevada-Las Vegas ''98/USA
1626262,"Clarke, Coty",Coty Clarke,f,2015,2015,coty_clarke,Y,,,,,,,,,,0,,,USA, USA/USA
203903,"Clarkson, Jordan",Jordan Clarkson,t,2014,2018,jordan_clarkson,Y,Guard,2014,2,,,6,5,6.41666666666667,194,4,8,Missouri,USA,Missouri/USA
1628492,"Clavell, Gian",Gian Clavell,f,2017,2017,gian_clavell,Y,,,,,,,,,,0,,Colorado State,Puerto Rico,Colorado State/Puerto Rico
201964,"Claver, Victor",Victor Claver,f,2012,2014,victor_claver,Y,,2009,1,,,,,,,2,,"Valencia, Spain",Spain,"Valencia, Spain"
1127,"Claxton, Charles",Charles Claxton,f,1995,1995,charles_claxton,Y,Center,1994,2,,,7,0,7,265,0,51,Georgia,USA,Georgia/USA
2049,"Claxton, Speedy",Speedy Claxton,f,2001,2008,speedy_claxton,Y,Guard,2000,1,,,5,11,5.91666666666667,170,7,12,Hofstra,USA,Hofstra/USA
76402,"Cleamons, Jim",Jim Cleamons,f,1971,1979,HISTADD_jim_cleamons,Y,Guard,1971,1,,,6,3,6.25,185,8,35,Ohio State,USA,Ohio State/USA
2043,"Cleaves, Mateen",Mateen Cleaves,f,2000,2005,mateen_cleaves,Y,,2000,1,,,,,,,6,,Michigan State,USA,Michigan State/USA
76403,"Clemens, John",John Clemens,f,1965,1975,HISTADD_barry_clemens,Y,Forward,1965,3,,,6,6,6.5,210,10,40,Ohio Wesleyan,USA,Ohio Wesleyan/USA
1628499,"Cleveland, Antonius",Antonius Cleveland,t,2017,2018,antonius_cleveland,Y,Guard,,,,,6,6,6.5,195,1,0,Southeast Missouri State,USA,Southeast Missouri State/USA
76404,"Clifton, Nat",Nat Clifton,f,1950,1957,HISTADD_sweetwater_clifton,Y,Center,,,,,6,6,6.5,220,7,24,Xavier (LA),USA,Xavier of Louisiana/USA
76406,"Closs, Bill",Bill Closs,f,1949,1951,HISTADD_bill_closs,Y,Forward,,,,,6,6,6.5,195,2,14,Rice,USA,Rice/USA
1569,"Closs, Keith",Keith Closs,f,1997,2000,keith_closs,Y,Center,,,,,7,3,7.25,212,3,33,Central Connecticut State,USA,Central Connecticut State/USA
76407,"Cloyd, Paul",Paul Cloyd,f,1949,1949,HISTADD_paul_cloyd,Y,Guard,1947,,,,6,2,6.16666666666667,180,0,,Wisconsin,USA,Wisconsin/USA
76408,"Cluggish, Marion",Marion Cluggish,f,1946,1946,HISTADD_bob_cluggish,Y,Center,,,,,6,10,6.83333333333333,235,0,3,Kentucky,USA,Kentucky/USA
76409,"Clyde, Ben",Ben Clyde,f,1974,1974,HISTADD_ben_clyde,Y,Forward,1974,5,,,6,7,6.58333333333333,198,0,33,Florida State,USA,Ellsworth CC IA; Florida State/USA
76410,"Coffey, Richard",Richard Coffey,f,1990,1990,HISTADD_richard_coffey,Y,Guard,,,,,6,6,6.5,212,0,33,Minnesota,USA,Minnesota/USA
76411,"Cofield, Fred",Fred Cofield,f,1985,1986,HISTADD_fred_cofield,Y,Guard,1985,4,,,6,3,6.25,190,1,11,Eastern Michigan,USA,Oregon; Eastern Michigan/USA
1628380,"Collins, Zach",Zach Collins,t,2017,2018,zach_collins,Y,Center-Forward,2017,1,,,7,0,7,230,1,33,Gonzaga,USA,Gonzaga/USA
1627858,"Collinsworth, Kyle",Kyle Collinsworth,f,2017,2017,kyle_collinsworth,Y,Guard,,,,,6,6,6.5,210,1,8,Brigham Young,USA,Brigham Young/USA
201954,"Collison, Darren",Darren Collison,t,2009,2018,darren_collison,Y,Guard,2009,1,,,6,2,6.16666666666667,185,9,2,UCLA,USA,UCLA/USA
2555,"Collison, Nick",Nick Collison,f,2003,2017,nick_collison,Y,Forward-Center,2003,1,,,6,10,6.83333333333333,255,14,4,Kansas,USA,Kansas/USA
76422,"Colone, Joe",Joe Colone,f,1948,1948,HISTADD_bells_colone,Y,Forward,,,,,6,5,6.41666666666667,210,0,18,Bloomsburg,USA,Bloomsburg/USA
2173,"Colson, Sean",Sean Colson,f,2000,2002,sean_colson,Y,Guard,,,,,6,0,6,175,1,3,North Carolina-Charlotte,USA,North Carolina-Charlotte ''98/USA
306,"Colter, Steve",Steve Colter,f,1984,1994,steve_colter,Y,Guard,1984,2,,,6,3,6.25,165,7,5,New Mexico State,USA,New Mexico State/USA
76425,"Combs, Leroy",Leroy Combs,f,1983,1983,HISTADD_leroy_combs,Y,Forward,1983,2,,,6,8,6.66666666666667,210,0,34,Oklahoma State,USA,Oklahoma State/USA
76426,"Comegys, Dallas",Dallas Comegys,f,1987,1988,HISTADD_dallas_comegys,Y,Center,1987,1,,,6,9,6.75,205,1,22,DePaul,USA,DePaul/USA
76427,"Comley, Larry",Larry Comley,f,1963,1963,HISTADD_larry_comley,Y,Guard,1961,10,,,6,5,6.41666666666667,210,0,52,Kansas State,USA,Kansas State/USA
76428,"Conley, Gene",Gene Conley,f,1952,1963,HISTADD_gene_conley,Y,Center,1952,10,,,6,8,6.66666666666667,225,5,5,Washington State,USA,Washington State/USA
201144,"Conley, Mike",Mike Conley,t,2007,2018,mike_conley,Y,Guard,2007,1,,,6,1,6.08333333333333,175,11,11,Ohio State,USA,Ohio State/USA
76429,"Conlin, Ed",Ed Conlin,f,1955,1961,HISTADD_ed_conlin,Y,Forward,1955,1,,,6,6,6.5,200,6,7,Fordham,USA,Fordham/USA
55,"Conlon, Marty",Marty Conlon,f,1991,1999,marty_conlon,Y,,,,,,,,,,8,,Providence,USA,Providence/USA
1626192,"Connaughton, Pat",Pat Connaughton,t,2015,2018,pat_connaughton,Y,Guard-Forward,2015,2,,,6,5,6.41666666666667,210,3,24,Notre Dame,USA,Notre Dame/USA
76431,"Conner, Lester",Lester Conner,f,1982,1994,HISTADD_lester_conner,Y,Guard,1982,1,,,6,4,6.33333333333333,180,11,7,Oregon State,USA,Los Medanos Coll. CA (J.C.); Chabot Coll. CA (J.C.
76432,"Connors, Chuck",Chuck Connors,f,1946,1947,HISTADD_chuck_connors,Y,Forward,,,,,6,5,6.41666666666667,190,1,11,Seton Hall,USA,Seton Hall/USA
101215,"Conroy, Will",Will Conroy,f,2006,2012,will_conroy,Y,,,,,,,,,,2,,Washington,USA,Washington/USA
76433,"Cook, Anthony",Anthony Cook,f,1990,1995,HISTADD_anthony_cook,Y,Forward,1989,1,,,6,9,6.75,205,3,38,Arizona,USA,Arizona/USA
76434,"Cook, Bert",Bert Cook,f,1954,1954,HISTADD_bert_cook,Y,Guard,1952,,,,6,3,6.25,185,0,5,Utah State,USA,Utah State/USA
76438,"Cook, Bobby",Bobby Cook,f,1949,1949,HISTADD_cookie_cook,Y,Guard,1948,,,,5,10,5.83333333333333,155,0,,Wisconsin,USA,Wisconsin/USA
2567,"Cook, Brian",Brian Cook,f,2003,2011,brian_cook,Y,Center-Forward,2003,1,,,6,9,6.75,250,9,43,Illinois,USA,Illinois/USA
201161,"Cook, Daequan",Daequan Cook,f,2007,2012,daequan_cook,Y,Guard,2007,1,,,6,5,6.41666666666667,210,6,14,Ohio State,USA,Ohio State/USA
76435,"Cook, Darwin",Darwin Cook,f,1980,1988,HISTADD_darwin_cook,Y,Guard,1980,4,,,6,3,6.25,184,7,1,Portland,USA,Portland/USA
76436,"Cook, Jeff",Jeff Cook,f,1979,1987,HISTADD_jeff_cook,Y,Forward,1978,3,,,6,10,6.83333333333333,215,7,45,Idaho State,USA,Idaho State/USA
76437,"Cook, Norm",Norm Cook,f,1976,1977,HISTADD_norm_cook,Y,Forward,1976,1,,,6,8,6.66666666666667,210,1,30-52,Kansas,USA,Kansas/USA
2241,"Cook, Omar",Omar Cook,f,2001,2004,omar_cook,Y,Guard,2001,2,,,6,1,6.08333333333333,190,2,1,St. John's (NY),USA,St. John's/USA
1626188,"Cook, Quinn",Quinn Cook,t,2016,2018,quinn_cook,Y,Guard,,,,,6,2,6.16666666666667,179,2,4,Duke,USA,Duke/USA
1628429,"Cooke, Charles",Charles Cooke,f,2017,2017,charles_cooke,Y,Guard,,,,,6,5,6.41666666666667,196,1,4,Dayton,USA,Dayton/USA
76439,"Cooke, David",David Cooke,f,1985,1985,HISTADD_david_cooke,Y,Forward,,,,,6,8,6.66666666666667,230,0,14,Saint Mary's (CA),USA,St. Mary's (CA)/USA
76440,"Cooke, Joe",Joe Cooke,f,1970,1970,HISTADD_joe_cooke,Y,Guard,1970,6,,,6,3,6.25,175,0,10,Indiana,USA,Indiana/USA
204022,"Cooley, Jack",Jack Cooley,f,2014,2017,jack_cooley,Y,Center-Forward,,,,,6,10,6.83333333333333,274,2,45,Notre Dame,USA,Notre Dame/USA
76442,"Cooper, Chuck",Chuck Cooper,f,1950,1955,HISTADD_chuck_cooper,Y,Forward,1950,2,,,6,5,6.41666666666667,210,5,6,Duquesne,USA,West Virginia State; Duquesne/USA
1030,"Cooper, Duane",Duane Cooper,f,1992,1993,duane_cooper,Y,Guard,1992,2,,,6,1,6.08333333333333,185,1,10,Southern California,USA,USC/USA
76443,"Cooper, Joe",Joe Cooper,f,1981,1984,HISTADD_joe_cooper,Y,Center,1981,5,,,6,10,6.83333333333333,230,2,53,Colorado,USA,Howard Coll. TX (J.C.); Tulsa; Colorado/USA
76444,"Cooper, Michael",Michael Cooper,f,1978,1989,HISTADD_michael_cooper,Y,Guard,1978,3,,,6,7,6.58333333333333,170,11,21,New Mexico,USA,Pasadena City Coll. CA (J.C.); New Mexico/USA
76441,"Cooper, Wayne",Wayne Cooper,f,1978,1991,HISTADD_wayne_cooper,Y,Center,1978,2,,,6,10,6.83333333333333,220,13,42,New Orleans,USA,New Orleans/USA
76446,"Copa, Tom",Tom Copa,f,1991,1991,HISTADD_tom_copa,Y,Forward,,,,,6,10,6.83333333333333,275,0,30,Marquette,USA,Marquette/USA
203142,"Copeland, Chris",Chris Copeland,f,2012,2015,chris_copeland,Y,,,,,,,,,,4,,Colorado,USA,Colorado/USA
76447,"Copeland, Hollis",Hollis Copeland,f,1979,1981,HISTADD_hollis_copeland,Y,Forward,1978,3,,,6,6,6.5,180,1,45,Rutgers,USA,Rutgers/USA
76448,"Copeland, Lanard",Lanard Copeland,f,1989,1991,HISTADD_lanard_copeland,Y,Forward,,,,,6,6,6.5,190,1,21,Georgia State,USA,Georgia State/USA
895,"Corbin, Tyrone",Tyrone Corbin,f,1985,2000,tyrone_corbin,Y,,1985,2,,,,,,,15,,DePaul,USA,DePaul/USA
76450,"Corchiani, Chris",Chris Corchiani,f,1991,1993,HISTADD_chris_corchiani,Y,Guard,1991,2,,,6,0,6,185,2,12,North Carolina State,USA,North Carolina State/USA
76451,"Corley, Ken",Ken Corley,f,1946,1946,HISTADD_ken_corley,N,,,,,,,,,,0,,East Central,USA,Oklahoma State/USA
76452,"Corley, Ray",Ray Corley,f,1949,1952,HISTADD_ray_corley,Y,Guard,1949,5,,,6,0,6,180,2,4,Georgetown,USA,Notre Dame; Georgetown/USA
76453,"Corzine, Dave",Dave Corzine,f,1978,1990,HISTADD_dave_corzine,Y,Center,1978,1,,,6,11,6.91666666666667,250,12,42,DePaul,USA,DePaul/USA
76454,"Costello, Larry",Larry Costello,f,1954,1967,HISTADD_larry_costello,Y,Guard,1954,2,,,6,1,6.08333333333333,186,11,21,Niagara,USA,Niagara/USA
1627856,"Costello, Matt",Matt Costello,f,2017,2017,matt_costello,Y,Forward-Center,,,,,6,10,6.83333333333333,240,1,10,Michigan State,USA,Michigan State/USA
203955,"Cotton, Bryce",Bryce Cotton,f,2014,2015,bryce_cotton,Y,Guard,,,,,6,1,6.08333333333333,165,2,8,Providence,USA,Providence/USA
76456,"Cotton, Jack",Jack Cotton,f,1949,1949,HISTADD_jack_cotton,Y,Forward,,,,,6,7,6.58333333333333,200,0,,Wyoming,USA,Miles CC MT; Wyoming/USA
1526,"Cotton, James",James Cotton,f,1997,1998,james_cotton,Y,,1997,2,,,,,,,1,,Long Beach State,USA,Long Beach State/USA
76457,"Coughran, John",John Coughran,f,1979,1979,HISTADD_john_coughran,Y,Forward,1973,5,,,6,7,6.58333333333333,225,0,41,California,USA,California/USA
76458,"Counts, Mel",Mel Counts,f,1964,1975,HISTADD_mel_counts,Y,Center,1964,1,,,7,0,7,230,11,31,Oregon State,USA,Oregon State/USA
76459,"Courtin, Steve",Steve Courtin,f,1964,1964,HISTADD_steve_courtin,Y,Guard,1964,3,,,6,1,6.08333333333333,188,0,5,Saint Joseph's,USA,St. Joseph's (PA)/USA
1432,"Courtney, Joe",Joe Courtney,f,1992,1996,joe_courtney,Y,,,,,,,,,,3,,Southern Mississippi,USA,Mississippi State; Southern Mississippi/USA
202408,"Cousin, Marcus",Marcus Cousin,f,2010,2010,marcus_cousin,Y,Forward,,,,,6,11,6.91666666666667,255,1,50,Houston,USA,Houston/USA
202326,"Cousins, DeMarcus",DeMarcus Cousins,t,2010,2018,demarcus_cousins,Y,Center,2010,1,,,6,11,6.91666666666667,270,8,,Kentucky,USA,Kentucky/USA
600003,"Cousy, Bob",Bob Cousy,f,1950,1969,HISTADD_bob_cousy,Y,Guard,1950,1,,,6,1,6.08333333333333,175,13,14,Holy Cross,USA,Holy Cross/USA
203496,"Covington, Robert",Robert Covington,t,2013,2018,robert_covington,Y,Forward,,,,,6,9,6.75,225,5,33,Tennessee State,USA,Tennessee State/USA
76462,"Cowens, Dave",Dave Cowens,f,1970,1982,HISTADD_dave_cowens,Y,Center,1970,1,,,6,9,6.75,230,10,18,Florida State,USA,Florida State/USA
76463,"Cox, John",John Cox,f,1982,1982,HISTADD_chubby_cox,Y,Guard,1978,8,,,6,2,6.16666666666667,180,0,32,San Francisco,USA,Villanova; San Francisco/USA
76464,"Cox, Johnny",Johnny Cox,f,1962,1962,HISTADD_johnny_cox,Y,Guard,1959,4,,,6,4,6.33333333333333,180,0,25,Kentucky,USA,Kentucky/USA
76465,"Cox, Wesley",Wesley Cox,f,1977,1978,HISTADD_wesley_cox,Y,Forward,1977,1,,,6,6,6.5,215,1,41,Louisville,USA,Louisville/USA
203459,"Crabbe, Allen",Allen Crabbe,t,2013,2018,allen_crabbe,Y,Guard-Forward,2013,2,,,6,6,6.5,215,5,33,California,USA,California/USA
1628470,"Craig, Torrey",Torrey Craig,t,2017,2018,torrey_craig,Y,Guard-Forward,,,,,6,6,6.5,215,1,3,South Carolina Upstate,USA,South Carolina Upstate/USA
1544,"Crawford, Chris",Chris Crawford,f,1997,2003,chris_crawford,Y,Forward,1997,2,,,6,9,6.75,235,7,4,Marquette,USA,Marquette '97/USA
76466,"Crawford, Freddie",Freddie Crawford,f,1966,1970,HISTADD_freddie_crawford,Y,Guard,1964,4,,,6,4,6.33333333333333,189,4,15,St. Bonaventure,USA,St. Bonaventure/USA
2037,"Crawford, Jamal",Jamal Crawford,t,2000,2018,jamal_crawford,Y,Guard,2000,1,,,6,5,6.41666666666667,185,18,11,Michigan,USA,Michigan/USA
201621,"Crawford, Joe",Joe Crawford,f,2008,2008,joe_crawford,Y,Guard,2008,2,,,6,5,6.41666666666667,210,1,5,Kentucky, ,Kentucky/USA
202348,"Crawford, Jordan",Jordan Crawford,f,2010,2017,jordan_crawford,Y,Guard,2010,1,,,6,5,6.41666666666667,195,6,27,Xavier,USA,XavierUSA(Ohio)/USA
1629156,"Crawford, Markel",Markel Crawford,t,2018,2018,markel_crawford,N,Guard,,,,,6,4,6.33333333333333,209,0,,,,
76468,"Creighton, Jim",Jim Creighton,f,1975,1975,HISTADD_jim_creighton,Y,Forward,1972,3,,,6,8,6.66666666666667,200,0,24,Colorado,USA,Colorado/USA
76479,"Crossin, Francis",Francis Crossin,f,1947,1949,HISTADD_chink_crossin,Y,Guard,1947,1,,,6,1,6.08333333333333,165,2,4,Pennsylvania,USA,Pennsylvania/USA
180,"Crotty, John",John Crotty,f,1992,2002,john_crotty,Y,,,,,,,,,,10,,Virginia,USA,Virginia/USA
76481,"Crow, Mark",Mark Crow,f,1977,1977,HISTADD_crow-bar_crow,Y,Forward,1977,6,,,6,7,6.58333333333333,210,0,31,Duke,USA,Duke/USA
76482,"Crowder, Corey",Corey Crowder,f,1991,1994,HISTADD_corey_crowder,Y,Forward,,,,,6,5,6.41666666666667,214,1,23,Kentucky Wesleyan,USA,Kentucky Wesleyan/USA
203109,"Crowder, Jae",Jae Crowder,t,2012,2018,jae_crowder,Y,Forward,2012,2,,,6,6,6.5,235,6,99,Marquette,USA,Marquette/USA
76483,"Cummings, Pat",Pat Cummings,f,1979,1990,HISTADD_pat_cummings,Y,Center,1978,3,,,6,9,6.75,230,11,50,Cincinnati,USA,Cincinnati/USA
187,"Cummings, Terry",Terry Cummings,f,1982,1999,terry_cummings,Y,,1982,1,,,,,,,17,,DePaul,USA,DePaul/USA
1907,"Cummings, Vonteego",Vonteego Cummings,f,1999,2002,vonteego_cummings,Y,,1999,1,,,,,,,3,,Pittsburgh,USA,Pittsburgh/USA
76487,"Cunningham, Billy",Billy Cunningham,f,1965,1975,HISTADD_billy_cunningham,Y,Forward,1965,1,,,6,6,6.5,210,8,32,North Carolina,USA,North Carolina/USA
201967,"Cunningham, Dante",Dante Cunningham,t,2009,2018,dante_cunningham,Y,Forward,2009,2,,,6,8,6.66666666666667,230,9,33,Villanova,USA,Villanova/USA
76485,"Cunningham, Dick",Dick Cunningham,f,1968,1974,HISTADD_dick_cunningham,Y,Center,1968,2,,,6,10,6.83333333333333,245,6,19,Murray State,USA,Murray State/USA
203099,"Cunningham, Jared",Jared Cunningham,f,2012,2015,jared_cunningham,Y,,2012,1,,,,,,,3,,Oregon State,USA,Oregon State/USA
